x,y,eta,u,u_over_Ue,T,T_over_Te,rho,rho_over_rhoe,mu,mu_over_mue,Mach
0.3,0.0003779155045934609,3.7493734335839597,1590.9507120241738,0.9369556607916217,283.8464140672038,1.377895213918465,0.05731600572223114,0.7257445921132095,1.768458323728426e-05,1.2980547491295769,4.710556593796683
0.3,0.0003799364431206987,3.769423558897243,1593.7972635377969,0.9386320751105989,281.9016562046281,1.3684546417700394,0.05771141224193896,0.7307512938145626,1.7589915890871968e-05,1.2911061319668666,4.735234265841035
0.3,0.00038195738164793644,3.789473684210526,1596.5848702057099,0.9402737751505947,279.99053692639063,1.3591773637203428,0.05810533052832331,0.7357391512633774,1.7496581801943777e-05,1.2842553763814315,4.759677630845174
0.3,0.0003839783201751742,3.8095238095238093,1599.3142371967247,0.9418811762053738,278.1129866609417,1.3500630420434063,0.0584976015979604,0.7407061513856689,1.7404591177550975e-05,1.2775032315744945,4.7838810825010345
0.3,0.00038599925870241197,3.8295739348370925,1601.9860758369741,0.94345469719492,276.26891641406746,1.3411112447284828,0.05888806784374905,0.7456502985346728,1.731395316523092e-05,1.2708503689785773,4.80783916982838
0.3,0.0003880201972296497,3.8496240601503757,1604.601103155372,0.9449947603977455,274.45821836088703,1.3323214483538206,0.05927657327979335,0.7505696175915898,1.7224675861577668e-05,1.264297382886586,4.831546605102127
0.3,0.0003900411357568875,3.869674185463659,1607.1600414312536,0.9465017911844839,272.680766442405,1.3236930409825485,0.05966296378423497,0.7554621570403678,1.7136766322064216e-05,1.2578447911727677,4.854998271485135
0.3,0.0003920620742841252,3.889724310776942,1609.6636177446237,0.9479762177530175,270.93641696571217,1.3152253250762727,0.06004708733920227,0.7603259920059765,1.705023057208918e-05,1.2514930361035408,4.878189230342274
0.3,0.000394083012811363,3.9097744360902253,1612.112563529434,0.9494184708653911,269.2250092069378,1.306917520422028,0.06042879426704984,0.7651592272457113,1.696507361921772e-05,1.2452424852359834,4.901114728212761
0.3,0.00039610395133860075,3.9298245614035086,1614.5076141302986,0.9508289835867483,267.546366016084,1.298768767068369,0.06080793746207193,0.7699600000831854,1.6881299466583787e-05,1.239093432401562,4.9237702034188
0.3,0.0003981248898658385,3.9498746867167918,1616.849508363051,0.9522081910265318,265.9002944228853,1.2907781282664335,0.06118437261689027,0.7747264832748909,1.6798911127417265e-05,1.2330460987724305,4.946151292290061
0.3,0.0004001458283930763,3.969924812030075,1619.1389880795286,0.9535565300821723,264.28658624286004,1.282944593411942,0.06155795844273638,0.7794568877994477,1.6717910640657458e-05,1.2271006340074648,4.968253834984845
0.3,0.000402166766920314,3.989974937343358,1621.3767977369632,0.9548744391854908,262.70501868274573,1.2752670809842026,0.061928556882873034,0.7841494655599814,1.6638299087611366e-05,1.2212571174749864,4.9900738808903515
0.3,0.0004041877054475518,4.010025062656641,1623.56368397234,0.9561623580520259,261.15535494452683,1.2677444414782857,0.06229603331842994,0.7888025119904486,1.6560076609612985e-05,1.2155155595489613,5.011607693586148
